accountID;installationID;nationalAdministrator;accountType;accountHolderName
101839;101;Latvia;100-Holding Account;A/S "Valmieras Energija" Rigas iela 25
96619;97;Czech Republic;100-Holding Account;OKK Koksovny, a.s.
91696;131;Sweden;100-Holding Account;Jönköping Energi AB
96620;98;Czech Republic;100-Holding Account;Teplárny Brno, a.s.
101840;102;Latvia;100-Holding Account;A/S "Valmieras Energija" Dzelzcela iela 7
91697;110;Sweden;100-Holding Account;Göteborg Energi AB
96621;99;Czech Republic;100-Holding Account;TERMO Děčín a.s.
101841;103;Latvia;100-Holding Account;A/S "Conexus Baltic Grid"
91698;132;Sweden;100-Holding Account;Jönköping Energi AB
112488;206838;United Kingdom;100-Holding Account;'Bank of America Merrill Lynch Int Desig''d Act''y Co'
96622;100;Czech Republic;100-Holding Account;TERMO Děčín a.s.
101842;104;Latvia;100-Holding Account;SIA "Buvmateriali AN"
91699;191;Sweden;100-Holding Account;Mjölby-Svartådalen Energi AB
112489;206839;United Kingdom;100-Holding Account;'Bank of America Merrill Lynch Int Desig''d Act''y Co'
91700;31;Sweden;100-Holding Account;Stockholm Exergi AB
96623;101;Czech Republic;100-Holding Account;TERMO Děčín a.s.
101843;105;Latvia;100-Holding Account;SIA "Fortum Jelgava"
91701;133;Sweden;100-Holding Account;Jönköping Energi AB
96624;102;Czech Republic;100-Holding Account;Kostelecké uzeniny a.s.
101844;106;Latvia;100-Holding Account;SIA "Jaunpagasts Plus" Iecavas spirta rupnica
91702;217;Sweden;100-Holding Account;Nordic Sugar AB
96625;103;Czech Republic;100-Holding Account;KRONOSPAN CR, spol s r.o.
112492;206849;Italy;100-Holding Account;Cartiera Eurotec
101845;107;Latvia;100-Holding Account;SIA "Rigens"
91703;190;Sweden;100-Holding Account;Mjölby-Svartådalen Energi AB
101846;108;Latvia;100-Holding Account;SIA "Tennere"
96626;104;Czech Republic;100-Holding Account;TEPVOS, spol. s r.o.
91704;189;Sweden;100-Holding Account;Mjölby-Svartådalen Energi AB
101847;109;Latvia;100-Holding Account;SIA "Jaunpagasts Plus" Jaunpagasta spirta rupnica
96628;105;Czech Republic;100-Holding Account;SPOLANA s.r.o.
101848;110;Latvia;100-Holding Account;A/S "Rēzeknes Siltumtikli" Atbrivošanas aleja 155a
112496;206883;Sweden;100-Holding Account;E.ON Värme Sverige AB
91705;32;Sweden;100-Holding Account;Fiskeby Board AB
107330;202193;Belgium;100-Holding Account;EgyptAir
101849;111;Latvia;100-Holding Account;A/S "Rēzeknes Siltumtīkli" N.Rancāna iela 5
96629;106;Czech Republic;100-Holding Account;Lovochemie, a.s.
91706;192;Sweden;100-Holding Account;Mjölby-Svartådalen Energi AB
96630;376;Czech Republic;100-Holding Account;ZEVETA Bojkovice, a.s.
101850;112;Latvia;100-Holding Account;A/S "Rēzeknes Siltumtīkli" Meža iela 1
107333;202197;Denmark;100-Holding Account;I/S Amager ressourcecenter
91707;112;Sweden;100-Holding Account;Göteborg Energi AB
96631;107;Czech Republic;100-Holding Account;Lovochemie, a.s.
91708;113;Sweden;100-Holding Account;Göteborg Energi AB
101852;113;Latvia;100-Holding Account;SIA "Gamma - A"
96632;377;Czech Republic;100-Holding Account;Elektrárny Opatovice, a.s.
91709;218;Sweden;100-Holding Account;Skövde Energi AB
112502;206844;Germany;100-Holding Account;Private Wings Flugcharter GmbH
107336;202200;Spain;100-Holding Account;Undefasa, S.A.
101853;114;Latvia;100-Holding Account;SCHWENK Latvija, SIA
96633;108;Czech Republic;100-Holding Account;CEREPA, a.s.
91710;114;Sweden;100-Holding Account;Göteborg Energi AB
107337;202082;United Kingdom;100-Holding Account;Specsavers Aviation Limited
96634;378;Czech Republic;100-Holding Account;Elektrárny Opatovice, a.s.
91711;33;Sweden;100-Holding Account;Värmevärden AB
107338;202137;United Kingdom;100-Holding Account;LG ELECTRONICS INC.
96635;379;Czech Republic;100-Holding Account;Elektrárny Opatovice, a.s.
91712;219;Sweden;100-Holding Account;Skövde Energi AB
107339;201865;Czech Republic;100-Holding Account;BorsodChem MCHZ, s.r.o.
96636;109;Czech Republic;100-Holding Account;ENERGIE Holding a.s.
91713;193;Sweden;100-Holding Account;Mälarenergi AB
101860;210000000000001;Cyprus;100-Holding Account;Electricity Authority of Cyprus
96637;380;Czech Republic;100-Holding Account;Wienerberger s.r.o.
91714;134;Sweden;100-Holding Account;Karlshamn Energi AB
107342;201370;United Kingdom;100-Holding Account;Textron
101861;210000000000002;Cyprus;100-Holding Account;Electricity Authority of Cyprus
91715;194;Sweden;100-Holding Account;Mälarenergi AB
96638;110;Czech Republic;100-Holding Account;ENERGIE Holding a.s.
101862;210000000000003;Cyprus;100-Holding Account;Electricity Authority of Cyprus
96639;381;Czech Republic;100-Holding Account;SAINT-GOBAIN ADFORS CZ s.r.o.
91716;116;Sweden;100-Holding Account;Göteborg Energi AB
112513;206882;Romania;100-Holding Account;SC LINDE GAZ ROMANIA SRL
101863;210000000000004;Cyprus;100-Holding Account;Vassiliko Cement Works Public Company Ltd
96640;382;Czech Republic;100-Holding Account;TTS energo s.r.o.
91717;118;Sweden;100-Holding Account;Göteborg Energi AB
112514;206908;Iceland;100-Holding Account;WOW Air
101864;210000000000005;Cyprus;100-Holding Account;Vassiliko Cement Works Public Company Ltd
96641;111;Czech Republic;100-Holding Account;ENERGIE Holding a.s.
91718;195;Sweden;100-Holding Account;Mälarenergi AB
112515;206909;Greece;100-Holding Account;AIR CANADA ROUGE LP
101865;210000000000006;Cyprus;100-Holding Account;Christos Poyiadjis
96642;383;Czech Republic;100-Holding Account;Teplárny Brno, a.s.
91719;135;Sweden;100-Holding Account;Karlshamn Energi AB
101866;210000000000007;Cyprus;100-Holding Account;Marios Hadjigavriel
96643;112;Czech Republic;100-Holding Account;United Energy, a.s.
91720;107;Sweden;100-Holding Account;Skellefteå Kraft AB
101867;210000000000008;Cyprus;100-Holding Account;Kyriakos Chrysafis
91721;136;Sweden;100-Holding Account;Karlshamn Energi AB
96644;384;Czech Republic;100-Holding Account;Befacoal s.r.o.
112520;206913;France;100-Holding Account;'SAS TOMATES D''AQUITAINE'
101868;210000000000009;Cyprus;100-Holding Account;George Ntoas
91722;137;Sweden;100-Holding Account;Karlshamn Energi AB
96645;385;Czech Republic;100-Holding Account;Cihelna Vysoké Mýto, s.r.o.
107354;202217;Poland;100-Holding Account;CERSANIT IV Sp. z o.o.
101869;210000000000010;Cyprus;100-Holding Account;Yiannakis Melios
96646;113;Czech Republic;100-Holding Account;ČEZ Teplárenská, a.s.
91723;34;Sweden;100-Holding Account;Ljusdal Energi AB
107355;202039;United Kingdom;100-Holding Account;CSC Transport, Inc.
112522;206918;Spain;100-Holding Account;Masol Iberia Biofuel, S.L.U.
101870;210000000000011;Cyprus;100-Holding Account;TOUVLOPOIEIA PALAIKYTHROU "O GIGAS" LTD
91724;220;Sweden;100-Holding Account;Skövde Energi AB
96647;386;Czech Republic;100-Holding Account;Lias Vintířov, lehký stavební materiál k.s.
112523;206917;Netherlands;100-Holding Account;Uniper Benelux N.V.
96648;114;Czech Republic;100-Holding Account;TŘINECKÉ ŽELEZÁRNY, a. s.
101871;210000000000012;Cyprus;100-Holding Account;Leontios Kasapis
91725;196;Sweden;100-Holding Account;Mölndal Energi AB
107358;201949;Luxembourg;100-Holding Account;eBay, Inc.
112525;206910;Lithuania;100-Holding Account;AB "Amber Grid"
101872;210000000000013;Cyprus;100-Holding Account;Varnavas Nicolaou
96649;115;Czech Republic;100-Holding Account;KAVALIERGLASS, a.s.
91726;197;Sweden;100-Holding Account;Mölndal Energi AB
112526;206835;United Kingdom;100-Holding Account;Colt Data Centre Services UK Ltd
96650;387;Czech Republic;100-Holding Account;Správa domů města Kaplice, s.r.o.
91727;111;Sweden;100-Holding Account;C4 Energi AB
112527;206837;United Kingdom;100-Holding Account;Colt Data Centre Services UK Ltd
96651;388;Czech Republic;100-Holding Account;Vlastimil Bělák - cihelna Bořinov
91728;35;Sweden;100-Holding Account;Värmevärden AB
96652;116;Czech Republic;100-Holding Account;OP papírna, s.r.o.
112529;206922;Romania;100-Holding Account;SC Termo Calor Confort SA
91729;138;Sweden;100-Holding Account;Sydkraft Thermal Power AB
101877;1;Norway;100-Holding Account;Agder Energi Varme AS
96653;389;Czech Republic;100-Holding Account;T E R M O  Frýdlant n.O. s.r.o.
91730;221;Sweden;100-Holding Account;Smedjebacken Energi & Vatten AB
112531;206803;United Kingdom;100-Holding Account;Morgan Stanley UK Group
91731;198;Sweden;100-Holding Account;Norrenergi AB
96654;117;Czech Republic;100-Holding Account;Sokolovská uhelná, právní nástupce, a.s.
101878;2;Norway;100-Holding Account;BKK Produksjon AS
107366;202178;Germany;100-Holding Account;Dow Olefinverbund GmbH
112532;206802;United Kingdom;100-Holding Account;Morgan Stanley UK Group
91732;115;Sweden;100-Holding Account;Göteborg Energi AB
96655;390;Czech Republic;100-Holding Account;Letiště Praha, a. s.
107367;202180;Germany;100-Holding Account;Dow Olefinverbund GmbH
101880;3;Norway;100-Holding Account;BKK Varme AS
112533;206801;United Kingdom;100-Holding Account;Morgan Stanley UK Group
91733;36;Sweden;100-Holding Account;Skellefteå Kraft AB
96656;391;Czech Republic;100-Holding Account;Byty a domy stavební s.r.o.
107368;202203;Germany;100-Holding Account;Dow Olefinverbund GmbH
91734;139;Sweden;100-Holding Account;Karlskoga Kraftvärmeverk AB
112534;206800;United Kingdom;100-Holding Account;25 CABOT SQUARE S.A.R.L
96657;118;Czech Republic;100-Holding Account;Elektrárna Dětmarovice, a.s.
101881;4;Norway;100-Holding Account;Pelagia AS
107369;202207;Germany;100-Holding Account;Dow Olefinverbund GmbH
91735;117;Sweden;100-Holding Account;Adven Energilösningar AB
96658;392;Czech Republic;100-Holding Account;Byty a domy stavební s.r.o.
112535;206931;Finland;100-Holding Account;Tampereen Sähkölaitos Oy
101882;5;Norway;100-Holding Account;Borregaard AS
107370;202206;Germany;100-Holding Account;Dow Olefinverbund GmbH
91736;140;Sweden;100-Holding Account;Karlskoga Kraftvärmeverk AB
107371;202208;Germany;100-Holding Account;Dow Olefinverbund GmbH
101883;6;Norway;100-Holding Account;Aker BP ASA
96659;119;Czech Republic;100-Holding Account;ČEZ, a. s.
91737;37;Sweden;100-Holding Account;Stockholm Exergi AB
101884;7;Norway;100-Holding Account;Aker BP ASA
96660;393;Czech Republic;100-Holding Account;KERAMOST, a.s.
112538;206930;Italy;100-Holding Account;Versalis S.p.A.
101885;116;Norway;100-Holding Account;Aker BP ASA
91738;38;Sweden;100-Holding Account;Värmevärden AB
96661;394;Czech Republic;100-Holding Account;Pražské vodovody a kanalizace, a.s.
112539;206912;Luxembourg;100-Holding Account;LISE S.A.
91739;199;Sweden;100-Holding Account;Kristinehamns Värme AB
101886;8;Norway;100-Holding Account;ConocoPhillips Skandinavia AS
112540;206843;Germany;100-Holding Account;Aviretta GmbH
96663;120;Czech Republic;100-Holding Account;Sev.en EC, a.s.
91740;119;Sweden;100-Holding Account;Haparanda Värmeverk AB
101887;9;Norway;100-Holding Account;Drammen Fjernvarme AS
91741;222;Sweden;100-Holding Account;Tekniska Verken i Linköping AB
101888;10;Norway;100-Holding Account;Dynea AS
96665;395;Czech Republic;100-Holding Account;Tepelné hospodářství Rychnov nad Kněžnou, s. r. o.
91742;39;Sweden;100-Holding Account;Värmevärden AB
112544;206935;Spain;100-Holding Account;Tableros Hispanos, S.L.U.
101889;11;Norway;100-Holding Account;Pelagia AS
96666;121;Czech Republic;100-Holding Account;ČEZ, a. s.
91743;200;Sweden;100-Holding Account;Norrenergi AB
101890;12;Norway;100-Holding Account;Esso Norge AS
112546;206937;Spain;100-Holding Account;Mercadona, S.A.
96667;396;Czech Republic;100-Holding Account;KX POWER, a.s.
91744;40;Sweden;100-Holding Account;Stockholm Exergi AB
101891;13;Norway;100-Holding Account;Vår Energi AS
96668;122;Czech Republic;100-Holding Account;ČEZ, a. s.
91745;120;Sweden;100-Holding Account;Hedemora Energi AB
101892;14;Norway;100-Holding Account;Vår Energi AS
91746;201;Sweden;100-Holding Account;Norrtälje Energi AB
101893;15;Norway;100-Holding Account;Oslofjord Varme AS
96670;123;Czech Republic;100-Holding Account;ČEZ, a. s.
91747;41;Sweden;100-Holding Account;Skellefteå Kraft AB
101894;16;Norway;100-Holding Account;Oslofjord Varme AS
96671;124;Czech Republic;100-Holding Account;Elektrárna Počerady, a.s.
112551;206924;Sweden;100-Holding Account;Mark Kraftvärme AB
107389;202232;Poland;100-Holding Account;Huta Łaziska SA w upadłości układowej
101895;17;Norway;100-Holding Account;Oslofjord Varme AS
91748;223;Sweden;100-Holding Account;Locum AB
101896;18;Norway;100-Holding Account;FREVAR KF
91749;121;Sweden;100-Holding Account;Värmevärden i Hofors AB
96674;125;Czech Republic;100-Holding Account;ČEZ, a. s.
107392;202110;Germany;100-Holding Account;Buderus Edelstahl GmbH
112554;206938;United Kingdom;100-Holding Account;2gether Support Solutions Limited
101897;19;Norway;100-Holding Account;Celsa Armeringsstål AS
91750;42;Sweden;100-Holding Account;Stockholm Exergi AB
96675;126;Czech Republic;100-Holding Account;ČEZ, a. s.
107393;202113;Germany;100-Holding Account;Buderus Edelstahl GmbH
112555;206939;Ireland;100-Holding Account;Vermilion Exploration and Production Ireland Limited
101898;20;Norway;100-Holding Account;Gasnor AS
91751;202;Sweden;100-Holding Account;Nässjö Affärsverk AB
96676;127;Czech Republic;100-Holding Account;ČEZ, a. s.
101899;21;Norway;100-Holding Account;Gassco AS
107394;202115;Germany;100-Holding Account;Buderus Edelstahl GmbH
112556;206942;Sweden;100-Holding Account;Occidental Petroleum
91752;122;Sweden;100-Holding Account;Hällefors Värme AB
96677;397;Czech Republic;100-Holding Account;Rýnovická energetická s.r.o.
101900;22;Norway;100-Holding Account;Gassco AS
91753;43;Sweden;100-Holding Account;Stockholm Exergi AB
107395;202194;Germany;100-Holding Account;Clariant Produkte (Deutschland) GmbH
112557;206920;United Kingdom;100-Holding Account;Dafen Reserve Power Limited
96678;398;Czech Republic;100-Holding Account;Fakultní nemocnice Brno
107396;202195;Germany;100-Holding Account;Clariant Produkte (Deutschland) GmbH
91754;44;Sweden;100-Holding Account;Stockholm Exergi AB
101901;23;Norway;100-Holding Account;Gassco AS
112559;206919;United Kingdom;100-Holding Account;Smurfit Kappa UK Ltd
107397;202196;Germany;100-Holding Account;Clariant Produkte (Deutschland) GmbH
91755;123;Sweden;100-Holding Account;Härnösand Energi & Miljö AB
96679;128;Czech Republic;100-Holding Account;Elektrárna Tisová, a.s.
101902;24;Norway;100-Holding Account;GE Healthcare AS
112560;206945;Sweden;100-Holding Account;Swedish Hospital Partners AB
96680;399;Czech Republic;100-Holding Account;CARTHAMUS a.s.
91756;203;Sweden;100-Holding Account;OKG AB
101903;25;Norway;100-Holding Account;Glava AS
107399;202233;Bulgaria;100-Holding Account;Knauf Bulgaria EOOD
112561;206948;Finland;100-Holding Account;Yandex Oy
91757;224;Sweden;100-Holding Account;SEVAB Strängnäs Energi AB
96681;129;Czech Republic;100-Holding Account;ČEZ, a. s.
101904;26;Norway;100-Holding Account;Glava AS
112562;206950;Bulgaria;100-Holding Account;"Harmanlyiska keramika" JSC
107400;202192;Bulgaria;100-Holding Account;INDUSTRIAL SOLUTIONS BULGARIA Ltd.
101905;27;Norway;100-Holding Account;Glomma Papp AS
96682;130;Czech Republic;100-Holding Account;ČEZ, a. s.
91758;45;Sweden;100-Holding Account;Stockholm Exergi AB
112563;206914;United Kingdom;100-Holding Account;UBS AG
91759;225;Sweden;100-Holding Account;SEVAB Strängnäs Energi AB
101906;28;Norway;100-Holding Account;Eidsiva Bioenergi AS
96683;400;Czech Republic;100-Holding Account;CASSALIMA Group s.r.o.
107402;202235;Spain;100-Holding Account;Pavimentos Bechí, S.L.
101907;29;Norway;100-Holding Account;Hellefoss Paper AS
91760;226;Sweden;100-Holding Account;SEVAB Strängnäs Energi AB
96684;131;Czech Republic;100-Holding Account;ČEZ, a. s.
112565;206951;Belgium;100-Holding Account;Hainan Airlines
107403;202009;Germany;100-Holding Account;BASF Schwarzheide GmbH
101908;30;Norway;100-Holding Account;Huhtamaki Norway AS
96685;401;Czech Republic;100-Holding Account;Teplárna Kladno s.r.o.
91761;124;Sweden;100-Holding Account;Hässleholm Miljö AB
107404;202084;Germany;100-Holding Account;Heinrich Meier Eisengießerei GmbH & Co. KG
101909;31;Norway;100-Holding Account;Hunsfos Fabrikker AS
96686;132;Czech Republic;100-Holding Account;EASTERN SUGAR ČESKÁ REPUBLIKA, a.s.
91762;125;Sweden;100-Holding Account;Jämtkraft AB
112568;206916;Estonia;100-Holding Account;Enefit Energiatootmine AS
101910;32;Norway;100-Holding Account;Huntonit AS
96687;133;Czech Republic;100-Holding Account;EASTERN SUGAR ČESKÁ REPUBLIKA, a.s.
112569;206954;Malta;100-Holding Account;Vista Jet Ltd
91763;204;Sweden;100-Holding Account;Oskarshamn Energi AB
101911;33;Norway;100-Holding Account;Hurum Energigjenvinning AS
96688;402;Czech Republic;100-Holding Account;Všeobecná fakultní nemocnice v Praze
91764;126;Sweden;100-Holding Account;Jämtkraft AB
112570;206957;Belgium;100-Holding Account;Balta Oudenaarde
101912;34;Norway;100-Holding Account;Hurum Paper Mill AS
91765;227;Sweden;100-Holding Account;Sundsvall Energi AB
96689;403;Czech Republic;100-Holding Account;Všeobecná fakultní nemocnice v Praze
112571;206955;Belgium;100-Holding Account;Imerys Graphite & Carbon Belgium
101913;35;Norway;100-Holding Account;INEOS Bamble AS
91766;205;Sweden;100-Holding Account;Skara Energi AB
96690;404;Czech Republic;100-Holding Account;Teplárna Otrokovice a.s.
